city,indicator,value,year,lat,lon,district
Київ,Закупівлі,3.5,2018,50.4501,30.5234,True
Київ,Землекористування та будівельна політика,5.5,2017,50.4501,30.5234,True
Київ,Землекористування та будівельна політика,9.0,2018,50.4501,30.5234,True
Київ,Кадрові питання,2.5,2017,50.4501,30.5234,True
Київ,Кадрові питання,3.5,2018,50.4501,30.5234,True
Київ,Комунальне майно,3.0,2017,50.4501,30.5234,True
Київ,Комунальне майно,4.0,2018,50.4501,30.5234,True
Київ,Комунальні підприємства,3.0,2017,50.4501,30.5234,True
Київ,Комунальні підприємства,4.0,2018,50.4501,30.5234,True
Київ,Освіта,3.0,2017,50.4501,30.5234,True
Київ,Освіта,4.0,2018,50.4501,30.5234,True
Київ,Професійна етика та конфлікт інтересів,4.0,2017,50.4501,30.5234,True
Київ,Професійна етика та конфлікт інтересів,4.5,2018,50.4501,30.5234,True
Київ,Соціальні послуги,3.0,2017,50.4501,30.5234,True
Київ,Соціальні послуги,3.0,2018,50.4501,30.5234,True
Київ,"Фінансова та матеріальна допомога, гранти",3.5,2017,50.4501,30.5234,True
Київ,"Фінансова та матеріальна допомога, гранти",3.5,2018,50.4501,30.5234,True
Ковель,Інформація про роботу ОМС,6.2,2017,51.209018,24.6980251,False
Ковель,Інформація про роботу ОМС,6.8,2018,51.209018,24.6980251,False
Ковель,Бюджетний процес,4.7,2017,51.209018,24.6980251,False
Ковель,Бюджетний процес,4.5,2018,51.209018,24.6980251,False
Ковель,Доступ та участь,7.2,2017,51.209018,24.6980251,False
Ковель,Доступ та участь,7.0,2018,51.209018,24.6980251,False
Ковель,Житлова політика,0.0,2017,51.209018,24.6980251,False
Ковель,Житлова політика,0.0,2018,51.209018,24.6980251,False
Ковель,Загальний бал,34.7,2017,51.209018,24.6980251,False
Ковель,Загальний бал,36.8,2018,51.209018,24.6980251,False
Ковель,Закупівлі,1.5,2017,51.209018,24.6980251,False
Ковель,Закупівлі,1.5,2018,51.209018,24.6980251,False
Ковель,Землекористування та будівельна політика,5.0,2017,51.209018,24.6980251,False
Ковель,Землекористування та будівельна політика,3.4000000000000004,2018,51.209018,24.6980251,False
Ковель,Кадрові питання,2.0,2017,51.209018,24.6980251,False
Ковель,Кадрові питання,2.0,2018,51.209018,24.6980251,False
Ковель,Комунальне майно,0.4,2017,51.209018,24.6980251,False
Ковель,Комунальне майно,1.4,2018,51.209018,24.6980251,False
Ковель,Комунальні підприємства,0.7,2017,51.209018,24.6980251,False
Ковель,Комунальні підприємства,0.7,2018,51.209018,24.6980251,False
Ковель,Освіта,2.0,2017,51.209018,24.6980251,False
Ковель,Освіта,5.0,2018,51.209018,24.6980251,False
Ковель,Професійна етика та конфлікт інтересів,1.0,2017,51.209018,24.6980251,False
Ковель,Професійна етика та конфлікт інтересів,1.0,2018,51.209018,24.6980251,False
Ковель,Соціальні послуги,1.0,2017,51.209018,24.6980251,False
Ковель,Соціальні послуги,0.5,2018,51.209018,24.6980251,False
Ковель,"Фінансова та матеріальна допомога, гранти",3.0,2017,51.209018,24.6980251,False
Ковель,"Фінансова та матеріальна допомога, гранти",3.0,2018,51.209018,24.6980251,False
Коломия,Інформація про роботу ОМС,3.0,2017,48.5304917,25.0412055,False
Коломия,Інформація про роботу ОМС,4.5,2018,48.5304917,25.0412055,False
Коломия,Бюджетний процес,0.0,2017,48.5304917,25.0412055,False
Коломия,Бюджетний процес,0.7,2018,48.5304917,25.0412055,False
Коломия,Доступ та участь,2.0,2017,48.5304917,25.0412055,False
Коломия,Доступ та участь,5.1,2018,48.5304917,25.0412055,False
Коломия,Житлова політика,0.5,2017,48.5304917,25.0412055,False
Коломия,Житлова політика,1.5,2018,48.5304917,25.0412055,False
Коломия,Загальний бал,18.33,2017,48.5304917,25.0412055,False
Коломия,Загальний бал,24.13,2018,48.5304917,25.0412055,False
Коломия,Закупівлі,2.0,2017,48.5304917,25.0412055,False
Коломия,Закупівлі,0.0,2018,48.5304917,25.0412055,False
Коломия,Землекористування та будівельна політика,3.0,2017,48.5304917,25.0412055,False
Коломия,Землекористування та будівельна політика,4.0,2018,48.5304917,25.0412055,False
Коломия,Кадрові питання,2.5,2017,48.5304917,25.0412055,False
Коломия,Кадрові питання,2.5,2018,48.5304917,25.0412055,False
Коломия,Комунальне майно,1.0,2017,48.5304917,25.0412055,False
Коломия,Комунальне майно,1.0,2018,48.5304917,25.0412055,False
Коломия,Комунальні підприємства,2.0,2017,48.5304917,25.0412055,False
Коломия,Комунальні підприємства,2.0,2018,48.5304917,25.0412055,False
Коломия,Освіта,2.0,2017,48.5304917,25.0412055,False
Коломия,Освіта,2.0,2018,48.5304917,25.0412055,False
Коломия,Професійна етика та конфлікт інтересів,0.33,2017,48.5304917,25.0412055,False
Коломия,Професійна етика та конфлікт інтересів,0.8300000000000001,2018,48.5304917,25.0412055,False
Коломия,Соціальні послуги,0.0,2017,48.5304917,25.0412055,False
Коломия,Соціальні послуги,0.0,2018,48.5304917,25.0412055,False
Коломия,"Фінансова та матеріальна допомога, гранти",0.0,2017,48.5304917,25.0412055,False
Коломия,"Фінансова та матеріальна допомога, гранти",0.0,2018,48.5304917,25.0412055,False
Конотоп,Інформація про роботу ОМС,3.25,2017,51.2409432,33.2050521,False
Конотоп,Інформація про роботу ОМС,5.2,2018,51.2409432,33.2050521,False
Конотоп,Бюджетний процес,5.86,2017,51.2409432,33.2050521,False
Конотоп,Бюджетний процес,4.0,2018,51.2409432,33.2050521,False
Конотоп,Доступ та участь,5.0,2017,51.2409432,33.2050521,False
Конотоп,Доступ та участь,6.1,2018,51.2409432,33.2050521,False
Конотоп,Житлова політика,0.0,2017,51.2409432,33.2050521,False
Конотоп,Житлова політика,0.5,2018,51.2409432,33.2050521,False
Конотоп,Загальний бал,33.31,2017,51.2409432,33.2050521,False
Конотоп,Загальний бал,34.7,2018,51.2409432,33.2050521,False
Конотоп,Закупівлі,4.0,2017,51.2409432,33.2050521,False
Конотоп,Закупівлі,4.0,2018,51.2409432,33.2050521,False
Конотоп,Землекористування та будівельна політика,1.7,2017,51.2409432,33.2050521,False
Конотоп,Землекористування та будівельна політика,1.7,2018,51.2409432,33.2050521,False
Конотоп,Кадрові питання,3.0,2017,51.2409432,33.2050521,False
Конотоп,Кадрові питання,3.0,2018,51.2409432,33.2050521,False
Конотоп,Комунальне майно,1.4,2017,51.2409432,33.2050521,False
Конотоп,Комунальне майно,1.6,2018,51.2409432,33.2050521,False
Конотоп,Комунальні підприємства,1.1,2017,51.2409432,33.2050521,False
Конотоп,Комунальні підприємства,1.1,2018,51.2409432,33.2050521,False
Конотоп,Освіта,5.0,2017,51.2409432,33.2050521,False
Конотоп,Освіта,3.0,2018,51.2409432,33.2050521,False
Конотоп,Професійна етика та конфлікт інтересів,0.5,2017,51.2409432,33.2050521,False
Конотоп,Професійна етика та конфлікт інтересів,0.5,2018,51.2409432,33.2050521,False
Конотоп,Соціальні послуги,0.0,2017,51.2409432,33.2050521,False
Конотоп,Соціальні послуги,0.0,2018,51.2409432,33.2050521,False
